Recipe,Question,label
"Using stems as a handle, slice beets paper-thin with slicer (wear protective gloves to avoid staining hands). Toss with vinegar and 1/4 teaspoon salt in a bowl, then let stand 5 minutes to wilt.
Divide beets among 4 large plates, overlapping slices slightly. Top with goat cheese.
Toss arugula and endive with 1 tablespoon oil and salt and pepper to taste, then mound over goat cheese. Drizzle beets with remaining 2 tablespoons oil.",Do you want beets to be crispy on top?,1
"Preheat oven to 425°F with rack in upper third.
Toss together all filling ingredients in a 2-quart shallow baking dish and bake 10 minutes.
Meanwhile, blend together all topping ingredients in a bowl with your fingertips until butter is evenly distributed and mixture is crumbly.
Stir fruit filling, then sprinkle oat mixture over it and bake until topping is crisp and golden and fruit is bubbling, about 30 minutes.",Is the fruit filling the same as the topping?,1
"1. Combine all the ingredients except the rice in a bowl.
2. To make the sushi-rice blocks, use an ice-cube tray as a mold (small cups, mini-muffin tins, and tartlet pans will also work). Prepare the mold by sprinkling it lightly with water.
3. Press the rice into the tray squares, then use your finger to push a hole 3/4 of the way into each square.
4. Turn the mold upside down onto waxed paper, and tap until the squares fall out.
5. Fill each hole with about a teaspoon of the salmon mixture and serve.",Do you have to use a sushi mold to make sushi?,1
"1. Top each apricot half with 2 tablespoons of the yogurt, drizzle with the honey, sprinkle with the pistachios, and serve.
2. While it's not necessary, if you want to give your plain (i.e., non-Greek) yogurt a thicker consistency, line a sieve with a paper coffee filter and set it over a bowl. Empty an 8-ounce container into the sieve, cover it loosely with plastic wrap, and place it in the refrigerator for at least 6 hours.",Do you put yogurt in a cup of coffee?,1
"1. Preheat oven to 350°F.
2. In a medium bowl, mix together all the crust ingredients. Press the mixture into the bottom and sides of four tartlet molds or 4-ounce ramekins.
3. Bake until golden brown, 8 to 10 minutes. Remove and let cool completely.
4. In a blender, combine all the filling ingredients until smooth, spoon the mixture into the crusts, and refrigerate for at least 1 hour.",Do they make the filling in ramekins?,1
"A matter of preference, naturally. A ratio of 2 ounces spirit to 2 ounces soda is a good place to start if you truly want to savor the base spirit in all its glory. If it's too much, add soda 1 ounce at a time until it suits your taste. Measure along the way and make a note of your preference so that you'll always know just how much to pour.",Can you use 1 ounce of soda to drink your spirit?,1
"Prepare barbecue (high heat). Coarsely grind fennel seeds and coriander seeds in spice grinder. Brush salmon fillets generously with oil. Sprinkle both sides of fillets with salt and pepper, then with spice mixture, pressing to adhere.
Grill salmon, covered, until center is just opaque, about 4 minutes per side.",Is salmon and coriander the same thing?,1
"Blend oil, garlic, 1/2 teaspoon kosher salt, and 1/4 teaspoon ground black pepper in blender until almost smooth. Using fork or wooden skewer, pierce zucchini all over. Place in medium bowl. Pour garlic oil over zucchini and let stand at room temperature at least 30 minutes and up to 1 hour, tossing occasionally.
Prepare barbecue (medium-high heat). Grill zucchini until tender and golden in spots, turning occasionally, about 6 minutes. Transfer to plate, sprinkle with additional salt, and serve.",Can you cook zucchini in olive oil on a grill?,1
"Roll small amount of cheese into log shape narrow enough to stuff into 1 pitted olive; stuff olive with cheese. Repeat with remaining olives and cheese. DO AHEAD Can be made 1 day ahead. Cover and chill.
Pour enough oil into heavy large skillet to measure depth of 1 inch. Heat oil to 350°F. Roll stuffed olives in flour, then in egg, then in breadcrumbs to coat. Fry olives until golden brown, about 30 seconds. Using slotted spoon, transfer olives to paper towels to drain. Serve hot.",Do you have to make 1 stuffed olive?,1
"Wash peaches, rubbing to remove fuzz. Cut in half; remove pits. Thinly slice peaches. Place peach slices in large bowl. Add 1/2 tablespoon lemon juice; toss. Whisk 1 1/2 tablespoons lemon juice and olive oil in small bowl. Whisk in cream, then chives. Season with salt and pepper. Add arugula to bowl with peaches. Add dressing and toss. Season with more salt and pepper, if desired, and serve.",Do you have to wash your peaches?,1
"With processor running, drop garlic clove into machine and blend until finely chopped. Add hazelnuts, basil, and 2 tablespoons olive oil; process until hazelnuts and basil are finely chopped. Add ricotta cheese, lemon juice, lemon peel, and remaining 3 tablespoons olive oil; process until well blended. Transfer mixture to small bowl and stir in Pecorino Romano cheese. Season to taste with sea salt and freshly ground black pepper. DO AHEAD Can be made 2 days ahead. Cover and refrigerate.",Do you need to make the lemon juice in the food processor?,1
"Place bread slices in medium bowl. Pour vinegar over and let stand until bread softens, about 15 minutes.
Transfer bread mixture to processor; add next 5 ingredients and process until almost smooth. Transfer salsa to medium bowl. Season with sea salt and freshly ground black pepper. DO AHEAD Can be made 1 day ahead. Cover; refrigerate. Let stand at room temperature 1 hour; rewhisk before using.",Do you have to cook the salsa in a food processor?,1
"Mix yogurt and ginger in medium bowl; spread in large shallow serving bowl. Cover yogurt with berries. DO AHEAD Can be made 4 hours ahead; cover and chill.
Stir sugar and water in heavy medium saucepan over low heat until sugar dissolves. Increase heat; boil without stirring until mixture is dark caramel color, swirling pan occasionally, about 7 minutes. Immediately pour hot caramel over berries, avoiding pouring down inner sides of bowl. Let stand until caramel hardens, about 5 minutes, and serve.",Can you make the caramel after you pour the hot caramel over the berries?,1
"Stir first 6 ingredients in medium saucepan over medium heat until sugar dissolves. Increase heat and boil syrup 1 minute. Reduce heat. Add nectarines. Simmer until nectarines are tender but still hold shape, about 10 minutes. Transfer sauce to bowl; cool. DO AHEAD Can be made 1 day ahead. Cover; chill.",Is the nectarines the same as the sauce?,1
"Whisk sugar, cornstarch, and fresh lemon juice in medium saucepan until cornstarch dissolves. Add 1 cup water and half of blueberries. Bring to boil, stirring occasionally. Reduce heat and simmer 2 minutes, crushing blueberries coarsely with potato masher. Remove from heat. Stir in remaining 1 1/4 cups blueberries and grated lemon peel.Serve warm or at room temperature. DO AHEAD Sauce can be made 4 days ahead. Cover and refrigerate. Bring sauce to room temperature or rewarm before using.",Can i make ricotta sauce in advance?,1
"Preheat oven to 350°F with rack in middle. Butter a 2 1/2-quart shallow baking dish.
Pulse half of corn in a food processor until coarsely chopped. Transfer to a large bowl and stir in basil, flour, sugar, remaining corn, and 1/4 teaspoon salt. Whisk in milk, cream, and eggs until combined.
Pour into baking dish and bake until center is just set, 45 minutes to 1 hour. Let stand 15 minthes before serving.",Is there a place to put corn in the oven?,1
"Whisk together lime juice, garlic, red-pepper flakes, and 1/4 teaspoon salt, then add oil in a slow stream, whisking well. Whisk in cilantro.
Prepare a gas grill for direct-heat cooking over medium-high heat. Pat pork dry and season with salt and pepper. Oil grill rack, then grill pork chops, covered, turning over once, until just cooked through, 5 to 6 minutes total. Serve drizzled with some vinaigrette, and with remainder on the side.",Is pork chops the same as brisket?,1
"Stir together soy sauce, vinegar, ginger, garlic, Sriracha, sugar, and sesame oil.
Prepare a gas grill for direct-heat cooking over medium-high heat.
Oil grill rack, then grill steak, covered, turning over once, 6 to 8 minutes for medium-rare.
Transfer steak to a cutting board and drizzle with 2 tablespoons sauce, then let stand, uncovered, 5 minutes. Thinly slice steak across the grain. Serve with remaining sauce, scallions, and sesame seeds.",Do you use soy sauce in the meat of a steak?,1
"Cook scallions, jalapeño, bell pepper, and 1/2 teaspoon salt in butter in a 12-inch heavy skillet over medium heat, stirring occasionally, until scallions begin to brown, 7 to 9 minutes. Stir in tomatoes and cook, stirring occasionally, until broken down into a sauce, about 15 minutes.
Add corn and okra and cook, stirring occasionally, until just tender, about 15 minutes.",Do jalapenos cook in a large pot in the oven?,1
"1. Heat the oil in a large, deep saucepan over low heat.
2. Sauté the garlic until just fragrant, then add the bread, stirring until all the oil is absorbed and the bread is toasted.
3. Add the tomatoes, stock, basil, and salt.
4. Bring to a boil, then reduce heat. Simmer until the bread breaks down, about 20 minutes. Remove the garlic and serve.",Do you eat the bread in the curry sauce?,1
"1. In a deep saucepan, bring the sugar, orange juice, wine or grape juice, and 1 cup water to a boil. Boil for 1 minute, stirring.
2. Add the berries and cook 1 minute more.
3. Remove from heat and let cool completely.
4. Purée the mixture, strain it through a fine sieve, and chill. Pour it into bowls and swirl in the yogurt just before serving.",Do you use milk in the ice cream?,1
"1. Spread the relish along both halves of the baguette.
2. Divide the ham evenly along the length.
3. Close the baguette and wrap it tightly in waxed paper, then in aluminum foil.
4. Place the sandwich at the bottom of the cooler so the weight of the other contents compresses the sandwich and allows the juices to soak into the bread.",Do you make ham sandwich with a grilled egg?,1
"1. In a medium bowl, combine the first four ingredients (including the bocconcini's or mozzarella's marinade).
2. Fill the baguette with the mixture.
3. Close the baguette and wrap it tightly in waxed paper, then in aluminum foil.
4. Place the sandwich at the bottom of the cooler so the weight of the other contents compresses the sandwich and allows the juices to soak into the bread.",Does bocconcini's marinade make the sandwich?,1
"Combine crackers and butter in a food processor. Press mixture into a 9-inch, deep-dish pie pan to form crust. Chill in freezer for 20 minutes. Remove; spread strawberry frozen yogurt over crust. Sprinkle Heath bar on top. Freeze until firm. Remove. Spread a layer of mint ice cream over frozen yogurt; sprinkle 1 cup Oreos on top. Freeze until firm. Spread a layer of chocolate frozen yogurt on ice cream; freeze until firm. Sprinkle remaining 1/2 cup Oreos on top. Garnish each slice with strawberries.",Is frozen yogurt and frozen cream the same thing?,1
"Heat oven to 350°F. Mix walnuts and honey in a shallow baking dish. Bake until golden, about 10 minutes. Remove; set aside. Cut pear into thin slices. Combine nuts, pear, lettuce and cheese in a bowl. Whisk dressing ingredients in another bowl. Divide salad between 2 serving bowls; drizzle each with 2 tablespoon of the dressing.",Do i have to stir in walnuts and honey?,1
"Place first 7 ingredients in a large sealable plastic bag. Shake well. Add salmon and refrigerate 30 minutes to 1 hour. Remove steaks from marinade and pat dry with a paper towel. Coat grill with cooking spray and heat on high. Grill steaks, turning once halfway through, until no longer translucent in the center, about 4 minutes per side.",Do you have to cook the salmon in the marinade?,1
"Toss nectarines, 2 cups raspberries, and 1/4 cup sugar in medium bowl. Let stand until juices form, about 5 minutes.
Whisk egg yolks, nectar, liqueur, salt, and 1/4 cup sugar in large metal bowl to blend. Place bowl over saucepan of boiling water; whisk until mixture is thick and thermometer inserted into center registers at least 160°F, about 6 minutes.
Divide fruit mixture among 4 large glasses. Spoon warm peach sabayon over. Garnish with remaining berries and sliced almonds, if desired.",Do raspberries go into a smoothie after they are strained?,1
"Whisk orange juice concentrate, rice vinegar, and canola oil in small bowl. Season with salt and pepper. DO AHEAD Dressing can be made 1 day ahead. Cover and refrigerate.
Combine slaw mix, corn kernels, carrots, red bell pepper strips, sliced green onions, and chopped cilantro in large bowl. Toss with enough dressing to coat. Season slaw to taste with salt and pepper. Let stand 15 minutes for flavors to blend. Toss again and serve.",Is slaw made ahead of time?,1
"Mix chutney, onion, cilantro, and 1 tablespoon mustard in bowl. DO AHEAD_Can be made 1 day ahead. Cover; chill._
Prepare barbecue (medium-high heat). Grill hot dogs and buns until heated through and grill marks form, 2 to 3 minutes per side for hot dogs and about 1 minute per side for buns. Transfer buns to plate. Place 1 hot dog in each bun. Add mustard and relish; serve.",Do you put the chutney in the hot dog?,1
"Add enough water to very large pot to reach depth of 2 inches. Cover; bring to boil. Add lobsters head first, cover, and steam until shells are pink and lobsters are cooked through, about 12 minutes.
Meanwhile, melt butter in small skillet over medium heat. Add garlic and sauté 1 minute. Stir in remaining ingredients. Season to taste with salt. Divide between 2 small bowls. Serve lobsters with charmoula butter.",Is it necessary to boil the lobsters in a pot?,1
"Combine first 4 ingredients in small bowl; whisk in oil. Season dressing with salt and pepper. Mix in onion; let marinate 15 minutes.
Combine crabmeat, mango, and avocado in large bowl. Gently mix in dressing. Overlap ends of 3 lettuce leaves in center of each plate, forming bowl. Mound salad in lettuce bowls and serve.",Can you put avocado in the salad?,1
"Place pineapple chunks and red jalapeño slices in medium bowl. Press firmly on solids with muddler or back of wooden spoon until mashed. Mix in tequila, lime juice, Simple Syrup , and Cointreau, then 1 cup ice. Stir to blend well. Strain into large glass measuring cup. Divide remaining ice between 2 tall glasses. Pour Margarita mixture over.",Does ice cream make it smooth?,1
"Combine mango and cilantro leaves in medium bowl. Press firmly on solids with muddler or back of wooden spoon until mashed. Mix in tequila, lime juice, Simple Syrup , and Cointreau, then 1 cup ice. Stir to blend well. Strain into large glass measuring cup. Divide remaining ice between 2 tall glasses. Pour Margarita mixture over. Garnish with cilantro sprigs.",Is mango juice and lime juice the same thing?,1
"Place 14 blackberries and 2 thyme sprigs in medium bowl. Press firmly on solids with muddler or back of wooden spoon until mashed. Mix in tequila, simple syrup, lime juice, and Cointreau, then 1 cup ice. Stir to blend well. Strain into large glass measuring cup. Mix in sparkling wine. Divide remaining ice between 2 tall glasses. Pour Margarita mixture over. Garnish each with 1 blackberry and 1 thyme sprig.",Is the margarita made with a blackberry?,1
"Mince garlic and mash to a paste with a pinch of salt using side of a large heavy knife. Transfer to a large bowl and whisk in vinegar, salt, and red-pepper flakes, then whisk in oil.
Add hot potatoes to vinaigrette and toss to coat. Let stand until potatoes cool to warm, about 30 minutes, then stir in peppers, parsley, and olives. Serve warm or at room temperature.",Is the vinegar in the potatoes the same as the oil?,1
"Preheat broiler. Lightly oil a 17- by 12-inch shallow baking pan.
Whisk together miso, sugar, lemon juice, water, and pepper in a bowl.
Toss together asparagus, oil, and a pinch of salt in a large bowl.
Arrange fish, skin sides down, in baking pan and spread miso mixture evenly on top. Arrange asparagus in 1 layer around fish and broil 5 to 6 inches from heat until fish is just cooked through and asparagus is crisp-tender, 8 to 12 minutes.",Do you need to boil miso to make fish?,1
"Whisk soy sauce, brown sugar, ginger, and garlic in large bowl. DO AHEAD Can be made 2 hours ahead. Let stand at room temperature.
Prepare barbecue (medium-high heat). Add chicken to marinade; toss to coat. Let marinate at room temperature 15 minutes. Brush grill with oil. Grill chicken until cooked through, about 5 minutes per side.
Wrap grilled chicken with the Sticky Rice in Seasoned Nori Wrappers .",Do you make soy sauce the night before?,1
"Whisk soy sauce, sugar, garlic, and oil in 15x10x2-inch glass baking dish. DO AHEAD Can be made 2 hours ahead. Let stand at room temperature. Add ribs to marinade; turn to coat. Let marinate 30 minutes at room temperature, turning occasionally.
Prepare barbecue (medium-high heat). Brush grill with oil. Grill ribs until cooked through, 2 to 3 minutes per side. Remove meat from bones and wrap in lettuce leaves with small amount of miso and Sticky Rice.",Is the marinade for tiger ribs in a large bowl?,1
"Puree strawberries, sugar, and salt in processor until smooth. Add water and lemon juice and process to blend. Strain into 8x8x2-inch metal baking pan. Cover with foil and place in freezer. Stir with fork every hour until frozen, about 4 hours. DO AHEAD Can be made 2 days ahead. Keep frozen. Using fork, scrape granita down length of pan, forming icy flakes. Return to freezer. Beat 1 cup chilled whipping cream until firm peaks form. Divide cream among dishes. Spoon granita over and serve immediately.",Do you make strawberry granita the day before?,1
"Bring strawberries, water, sugar, corn syrup, and salt to boil in large saucepan over medium-high heat, stirring until sugar dissolves. Boil uncovered 10 minutes, stirring occasionally and adjusting heat to prevent mixture from boiling over. Add lemon juice. Strain, pressing on solids. Cover and chill syrup. DO AHEAD Can be made 1 week ahead. Keep chilled.",Can you make the strawberry syrup in advance?,1
"Place four 12-ounce glasses in freezer for 1 hour.
Place 1 cup Strawberry Syrup, 1 cup milk, and 1 pint ice cream in blender; purée until smooth. Add second pint of ice cream and purée until almost smooth. Divide mixture among frozen glasses. Drizzle each with some Strawberry Syrup, garnish with strawberry, if desired, and serve with spoon and straw.",Do you put strawberries in the ice cream glasses?,1
"Melt butter in heavy large saucepan over medium heat. Add shallots and garlic. Sauté until shallots are tender, about 5 minutes. Add orzo; sauté 5 minutes. Mix in 6 cups boiling water and salt. Simmer uncovered until orzo is tender, liquid is absorbed, and risotto is creamy, stirring often, about 18 minutes. Remove from heat. Mix in thyme and peel, then parsley.",Does risotto have to be creamy?,1
"Bring milk and cream just to a boil in a 3-quart heavy saucepan over moderate heat, then remove from heat and whisk in dulce de leche until dissolved. Whisk in vanilla and transfer to a metal bowl. Quick-chill by putting bowl in a larger bowl of ice and cold water and stirring occasionally until cold, 15 to 20 minutes.
Freeze mixture in ice cream maker until almost firm, then fold in pecans.
Transfer ice cream to an airtight container and put in freezer to harden, at least 1 hour.",Can you put pecans in ice cream maker?,1
"Pour water over bread crumbs in a bowl. Mash garlic to a paste with sea salt and cayenne using a mortar and pestle. Add moistened bread crumbs and mash into garlic paste.
Add oil in a slow stream, mashing and stirring vigorously with pestle until combined well.",Does mash and pestle work in the same way as water?,1
"Put tea in teapot and pour in 1 cup boiling water, then swirl gently to warm pot and rinse tea. Strain out and discard water, reserving tea leaves in pot.
Add remaining 4 cups boiling water to tea and let steep 2 minutes. Stir in sugar (to taste) and mint sprigs and steep 3 to 4 minutes more. Serve in small heatproof glasses.",Do you have to boil the tea in a teapot?,1
"Heat oil in a 10-inch heavy skillet over moderate heat until hot but not smoking. Add carrots and saut, stirring occasionally, 5 minutes. Add pomegranate juice, cinnamon stick, salt, and pepper and simmer, uncovered, stirring occasionally, until carrots are tender and liquid is reduced to a glaze, 20 to 25 minutes. Add coriander seeds and cook, stirring, 1 minute. Discard cinnamon stick and serve carrots hot or at room temperature.",Are carrots and pomegranate juice the same thing?,1
"Preheat broiler. Pat chicken dry and sprinkle with salt and pepper. Heat butter in a flameproof 12-inch heavy skillet over moderately high heat until foam subsides.
Sauté chicken in butter, without turning, until cooked through and undersides are golden, about 2 minutes. Remove from heat and turn chicken over, then top each cutlet with 2 spinach leaves, 1 slice ham (folding it to fit), and 1/4 cup cheese.
Broil 3 inches from heat until cheese is melted, 1 to 2 minutes.",Do chicken chops need to be cooked before they come out?,1
"Place chicken in a shallow dish. Combine marinade ingredients with 1 tablespoon water; pour over meat. Chill, covered, 1 to 2 hours. Remove chicken from marinade; drain excess. Heat canola oil in a large skillet over medium-high heat. Cook chicken until no longer pink in the center, about 4 minutes per side. Serve with Roasted Corn and Edamame Salad .",Is the chicken in the marinade for roosted corn?,1
"Combine first 6 ingredients in a bowl. Heat a large nonstick skillet over medium-high heat. Add soy sauce mixture; cook until lightly thickened, about 1 minute. Add vegetables and red pepper flakes. Cook, stirring constantly, until vegetables are soft, about 1 minute. Add shrimp and 1/4 cup water. Cook, stirring often, until shrimp are just cooked through, 2 to 3 minutes more. Divide among 4 bowls; serve immediately.",Does the soy sauce have to be thick?,1
"Divide tangerines or small oranges among 6 tumblers. Add 2 teaspoons sugar and 1/2 teaspoon grated peeled ginger to each glass. Crush the ingredients in the bottom of the glass with a muddler or handle of a wooden spoon. Top each drink with 2 tablespoons tangerine juice and 1/4 cup cachaa (Brazilian sugarcane liquor) or vodka. Fill glasses with ice cubes, stir, and serve.",Is cachaa the same as tangerine juice?,1
"Place rack in top third of oven and preheat to 400°F. Place potato strips on rimmed baking sheet. Drizzle with olive oil; toss to coat. Roast 25 minutes. Using spatula, turn chips over. Roast until tender and golden brown around edges, about 25 minutes longer.
Mix salt, shichimi, and sugar in small bowl. Sprinkle over chips.",Do chips have to be roasted in order to do?,1
"Whisk first 6 ingredients in small bowl. Transfer to large resealable plastic bag. Add lamb; seal bag and turn to coat. Marinate in refrigerator at least 4 hours or overnight.
Prepare barbecue (medium-high heat). Drain lamb, leaving some marinade clinging. Grill lamb until slightly charred and cooked to desired doneness, about 21/2 minutes per side for medium-rare. Transfer to platter.
Stir honey and 1 tablespoon water in small skillet over medium heat until warm. Brush over lamb chops.",Is the lamb done when it is charred?,1
"Combine citrus slices and other firm fruits in a large, nonreactive container. Add wine, liqueur, brandy, and lemon verbena. Cover and refrigerate overnight (or up to 3 days). When ready to serve, put some soft fruits into each wine glass and fill two-thirds full with the Sangria. Top off with a splash of club soda.",Do you add lemon verbena to wine glasses?,1
"Cover noodles with boiling-hot water in a large bowl and let stand 8 minutes.
Drain noodles in a colander and rinse with cold running water. Drain well, then return to bowl.
While noodles are soaking, combine shrimp, mango, scallions, basil, and chile in another large bowl.
Stir together vinegar, sugar, and salt in a measuring cup until sugar is dissolved, then toss half of sauce with noodles and half with shrimp salad.
Serve noodles topped with shrimp salad.",Do noodles soak in water for 8 minutes?,1
"Purée broth, tomatoes with their juice, chiles, onion, garlic, cilantro, peanuts, cumin, and salt in a blender until smooth, about 2 minutes.
Heat oil in a wide 3- to 4-quart heavy saucepan over moderately high heat until hot but not smoking, then pour in sauce and boil, uncovered, stirring occasionally, 5 minutes.
Meanwhile, coarsely shred chicken, discarding skin and bones.
Stir chicken and beans with their sauce into chili, then reduce heat to moderately low and simmer, covered, 10 minutes.",Does chicken smother in chili sauce?,1
"Put oven rack in upper third of oven and preheat oven to 500°F.
Toss chicken with oil, thyme sprigs, garlic, salt, and pepper in a large bowl, then transfer to a large (17- by 12-inch) shallow heavy baking pan (1 inch deep).
Bake chicken 10 minutes, then add lemon slices to pan. Continue to bake until chicken is golden and cooked through, 15 to 20 minutes more. Serve chicken with lemon slices.",Is the chicken in the char satay?,1
"Put oven rack in middle position and preheat oven to 450°F.
Toss cauliflower with oil and salt in a large bowl. Spread in 1 layer in a large shallow baking pan (1 inch deep) and roast, stirring and turning over occasionally, until tender and golden brown, 25 to 35 minutes.",Do you need to cover cauliflower with cooking oil?,1
"Put oven rack in middle position and preheat oven to 425°F. Generously butter muffin cups.
Whisk together cornmeal, flour, baking powder, baking soda, and salt in a bowl.
Whisk together eggs, buttermilk, and butter (1/2 stick) in another bowl, then stir into flour mixture along with pimentos until just combined.
Divide batter among muffin cups (about 1/3 cup each) and bake until a wooden pick inserted in center of a muffin comes out clean, about 12 minutes. Turn out muffins onto a rack and cool to warm.",Is it safe to put butter in a muffin pan?,1
"Put oven rack in middle position and preheat oven to 400°F.
Wrap beets in foil and roast until tender, about 1 hour. When cool enough to handle, peel beets and cut into eighths, then transfer to a bowl.
Melt butter with horseradish, syrup, vinegar, salt, and pepper in a 12-inch heavy skillet over moderate heat. Stir in beets and boil, stirring occasionally, until liquid in skillet is reduced to about 1/4 cup and beets are coated, 4 to 5 minutes.",Do beets have to be roasted in order to eat?,1
"Purée strawberries with apple juice in a blender until smooth. Spoon equal amounts of berry sauce into 4 cocktail or parfait glasses. Combine ricotta cream ingredients in a blender or food processor. Process until mixture is smooth, about 30 seconds. Spoon 1/4 of the ricotta cream into each glass and top with 1/4 cup strawberry slices. Refrigerate until ready to serve. Garnish each with a mint sprig and an edible flower, if desired, before serving.",Do you put the strawberry sauce in a parfait glass?,1
"Heat oven to 425°F. Coat 4 small baking dishes with cooking spray. Set aside. Heat oil in a large pan over medium heat. Cook shallot until soft but not brown, 2 to 3 minutes. Add spinach; cook 2 to 3 minutes. Remove from heat. Lightly whisk eggs and egg whites in a bowl. Stir in sun-dried tomatoes, cheese, basil, spinach mixture, salt and pepper. Spoon into baking dishes; bake until firm in the center, 12 to 14 minutes. Serve each with 1 slice toast and 1/2 cup berries.",Do they add salt and pepper to the french toast?,1
"Arrange rack in center of the oven and preheat to 350°F.
Lightly butter 9- by 13-inch glass baking dish or 14-inch oval gratin dish. Pour in maple syrup; scatter bread cubes and raspberries in dish.
In large bowl, whisk together eggs, milk, lemon zest, and salt; pour over bread cubes.
Bake strata until puffed and golden brown, about 45 minutes. Transfer to rack to cool 5 minutes, then serve warm with additional maple syrup.",Do you put raspberries in a strata dish?,1
"Place chocolate in blender. Bring 3/4 cup water, 2 tablespoons sugar, and espresso powder to simmer in medium saucepan, stirring to dissolve sugar. Pour over chocolate. Cover tightly; blend 5 seconds. Add egg whites. Cover tightly; blend on high 1 minute. Pour into 4 small bowls. Chill until firm, about 2 hours.
Whisk cream, lemon juice, peel, and 1 tablespoon sugar in small bowl to very soft peaks. Spoon over mousse; serve.",Do you make the mousse with ice cream?,1
"Whisk first 5 ingredients in small bowl to blend. Season dressing very generously with salt and pepper.
Cut off peel and white pith from grapefruits. Cut each grapefruit crosswise into 4 slices, then cut each slice crosswise in half. Arrange lettuce leaves on platter, tearing large ones in half. Top with grapefruit and avocado. Drizzle with dressing; sprinkle with salt and pepper.",Do you need to cut off the white pith from grapefruits?,1
"Blend 2 cups corn and 1 cup broth in blender until almost smooth. Melt butter in large saucepan over medium-high heat. Add next 3 ingredients; sauté 5 minutes. Add 2 cups corn, 1 cup broth, and puree from blender. Bring to simmer. Reduce heat to medium-low, cover, and simmer until potatoes are tender, about 10 minutes. Mix in cream. Season chowder with salt and pepper. Ladle into bowls; sprinkle with onions.",Does corn chowder have to be cooked?,1
"1. Put everything except the parsley in a food processor and begin to process; add the chickpea liquid or water as needed to allow the machine to produce a smooth puree.
2. Taste and adjust the seasoning (I often find I like to add much more lemon juice). Serve, drizzled with the olive oil and sprinkled with a bit more cumin or paprika and some parsley.",Is chickpea puree the same as chickadee pure?,1
"Bring water and ginger to a boil in a 1- to 1 1/2-quart saucepan, then remove from heat. Stir in tea and cover. Let stand 3 to 5 minutes. Stir in milks, then pour through a sieve into a large (6-cup) blender, pressing hard on and then discarding solids. Blend until foamy (use caution when blending hot liquids), then pour into mugs and sweeten with more condensed milk if desired.",Does tea have to be brewed in boiling water?,1
"Cook edamame in a 1 1/2 - to 2-quart saucepan of boiling salted water, uncovered, 4 minutes. Drain in a colander, then rinse under cold water to stop cooking.
Heat oil in a small heavy skillet over moderately low heat until hot but not smoking, then cook cumin, stirring, until fragrant and a shade darker, about 30 seconds. Pour into a large heatproof bowl.
Add edamame and remaining ingredients to cumin oil and toss to coat. Let stand 10 minutes for flavors to blend.",Do you cook cumin in cump with cuma?,1
"Preheat broiler.
Line a large shallow baking pan with foil.
Stir together oil, salt, cumin, pepper, and oregano in a large bowl, then toss with chicken and vegetables. Arrange in baking pan without crowding and broil 4 to 6 inches from heat, stirring once, until chicken is just cooked through and vegetables are lightly charred, about 8 minutes. Divide hummus among plates and top with chicken and vegetables.",Is the chicken on a tray with hummus?,1
"In mixing glass or cocktail shaker filled with ice, combine gin, vermouth, bitters, and simple syrup. Stir well, about 20 seconds, then strain into cocktail coupe or martini glass. Twist lemon peel directly over drink to release essential oils, garnish with green olive, and serve.",Do you mix gin and vermouth in a cocktail coupe?,1
"Set oven to broil. Lightly coat a large broiler pan with cooking spray. Sprinkle chicken with dried oregano; season with salt and pepper; place chicken in pan. Broil 2 minutes per side. Remove pan from oven; set oven to 450°F. Mix goat cheese and ricotta in a bowl; spread evenly over pizza crust, leaving a 1-inch border. Top with chicken, artichokes, and tomatoes; sprinkle with Parmesan. Bake until Parmesan turns golden, about 8 minutes. Sprinkle with fresh oregano and serve.",Do you put chicken in a broiler pan?,1
"Preheat oven to 450°F. Line large baking sheet with parchment. Roll out dough on lightly floured surface to 11-inch round. Transfer dough to prepared sheet. Make indentations all over dough with fingertips. Brush melted butter over. Bake until pale golden, about 20 minutes.
Smooth chocolate-hazelnut spread over hot crust. Sprinkle chopped bittersweet chocolate and white chocolate over. Bake until chocolate begins to melt, about 2 minutes. Sprinkle chopped hazelnuts over, cut into wedges, and serve.",Do you spread chocolate over hazelnuts?,1
"Preheat oven to 475°F. Line 2 large baking sheets with parchment. Divide dough in half. Roll out 1 half on lightly floured surface to 131/2x81/2-inch rectangle. Transfer to 1 baking sheet. Repeat with second half. Spread 1/4 cup marinara sauce over each pizza, leaving 1/2-inch border. Sprinkle cheeses over, then mushrooms and pancetta. Sprinkle with salt and generous amount of pepper.
Bake pizzas until brown on bottom and cheese is melted, about 15 minutes. Cut each pizza crosswise into rectangles.",Does the marmalade sauce need to be melted?,1
"Coarsely chop garlic and parsley leaves in processor. Add garbanzo beans to processor and blend 30 seconds. Add sour cream, tahini, Asian sesame oil, lemon peel, cumin, salt, and cayenne pepper; blend until smooth.
Serve the hummus with a mix of purple, white, and green cauliflower; steam the florets in 3 separate batches until crisp-tender, about 3 minutes.",Is hummus the same as garbanzo beans?,1
"Melt butter with oil in heavy large skillet over medium-high heat. Add mushrooms; sauté until lightly browned, about 6 minutes. Add shallot and garlic; sauté 2 minutes longer. Season to taste with salt and pepper. DO AHEAD Can be made 2 hours ahead. Transfer to baking sheet. Cover loosely with foil and let stand at room temperature. Before serving, rewarm in 400°F oven until heated through, about 5 minutes.",Do you have to make a lot of mushrooms?,1
