Recipe,Question,label
"Purée cantaloupe, sugar, Muscat, and 1/4 teaspoon pepper in a blender until smooth. Transfer to a shallow baking dish and freeze mixture until edges begin to set, about 30 minutes.
Using a fork, scrape mixture to break up frozen portions. Freeze, scraping and breaking up every 20–30 minutes, until mixture resembles fluffy shaved ice, 2–4 hours. Serve granita topped with coarsely ground pepper.
Do ahead: Granita can be made 3 days ahead. Cover with plastic wrap and keep frozen. Scrape before serving.",Can i make granita the night before?,0
"Combine vinegar, kosher salt, 1/4 teaspoon pepper, and 2 tablespoons water in a large bowl; add melon and toss to coat. Let stand at room temperature at least 30 minutes.
Remove melon from pickling liquid and arrange on a platter with tomato and burrata. Drizzle with oil and some pickling liquid, top with basil, and season with sea salt and pepper.
Do ahead: Melon can be pickled 2 hours ahead. Cover and chill.",Do you need to pickle melon the day before?,0
"Cook 1/2 pound stemmed Fresno chiles (8–10) and 6 peeled garlic cloves in a large saucepan of boiling salted water until chiles turn bright red, about 2 minutes; drain. Blend chiles, garlic, and 3 tablespoons red wine vinegar in a blender until almost smooth; season with salt. Let cool.",Do fredo chiles have to be cooked to eat?,0
"Toast buckwheat in a large, dry skillet over medium-high heat, tossing often, until fragrant, about 4 minutes. Transfer to a plate; let cool.
Toss squash, scallions, mint, marjoram, oil, and lemon juice in a large bowl; season with salt, pepper, and more lemon juice, if desired. Add feta and toasted buckwheat and toss gently to combine.
Do ahead: Buckwheat can be toasted 2 days ahead. Store airtight at room temperature.",Do you toast buckwheat at room temperature?,0
"Toss 1 cup raw peanuts and 1 cup raw pumpkin seeds (pepitas) with 2 tablespoons vegetable oil, 2 tablespoons crushed chiles de árbol or 1/2 teaspoon cayenne pepper, and 1 tablespoon kosher salt to coat. Toast on a baking sheet in a 400° oven, tossing often, until golden brown, 5–7 minutes. Let cool.
Do ahead: Mix can be made 1 week ahead. Store airtight at room temperature. Makes about 2 cups.",Is pumpkin puree the same as raw peanuts?,0
"Whisk 1/4 cup olive oil and 2 tablespoons Sherry vinegar in a large bowl; season with salt and pepper. Add 1 thinly sliced small shallot and 1/2 cup torn fresh herbs (such as dill, mint, and/or chives).
Fold in 3 cups raw or cooled blanched fresh corn kernels; season with salt and pepper.",Is sherry vinegar the same as shears?,0
"Mix 4 tablespoons room-temperature unsalted butter and 1 tablespoon miso in a small bowl. Rub 4 husked ears of corn with 2 tablespoons vegetable oil; season with salt.
Grill over medium-high heat, turning often, until lightly charred and tender, about 5 minutes.
Spread corn with miso butter and sprinkle with toasted sesame seeds.",Do you put miso in corn tortillas?,0
"Prepare grill for medium-high heat. Brush cut sides of lettuce with a total of 2 tablespoons oil; season with kosher salt and pepper. Grill lettuce, cut side down, until lightly charred, about 2 minutes.
Toss mizuna with 1 tablespoon oil in a medium bowl; season with kosher salt.
Dollop crème fraîche on a platter and top with grilled lettuce and avocado; scatter mizuna over. Drizzle with lemon juice and more oil; season with sea salt and pepper.",Does grilled acai salad need to be charred?,0
"Whisk orange juice, lemon juice, and 2 tablespoons oil in a large bowl; season with salt and pepper. Add melon, shaved fennel, and olives to vinaigrette and toss to coat.
Top salad with orange zest and fennel fronds, drizzle with more oil, and season with salt and pepper.",Do you need to eat the melon on the salad?,0
"Pulse 2 beaten large eggs, 1/4 cup all-purpose flour, 2 tablespoons grated Parmesan, and 1/2 teaspoon kosher salt in a food processor to combine. Add 2 cups fresh corn kernels, 1 thinly sliced scallion, and 1/2 finely chopped seeded jalapeño; pulse 2–3 times.
Working in batches, cook heaping tablespoonfuls of batter until golden brown, about 4 minutes per side; season fritters with salt. Serve with sour cream and lime wedges.",Do the corn fritters have to be cooked?,0
"Whisk egg yolk, mustard, and 1 teaspoon lemon juice in a small bowl. Whisking constantly, gradually drizzle in grapeseed oil, then olive oil, drop by drop at first, until mayonnaise is thickened and smooth. Whisk in anchovies and remaining lemon juice; season with salt and pepper. Cover and chill.
Do ahead: Mayonnaise can be made 1 day ahead. Keep chilled.",Can you make mayo in the morning?,0
"Cook corn in a large pot of boiling salted water until bright yellow and tender, about 3 minutes; transfer to a plate and let cool.
Cut kernels from cobs and place in a large bowl. Add zucchini, zucchini blossoms (if using), basil, parsley, oil, vinegar, and red pepper flakes and toss to combine; season with salt and pepper. Serve topped with feta.
Do ahead: Corn can be cooked 1 day ahead. Cut kernels from cobs; cover and chill. Bring to room temperature before using.",Can you eat the corn in a pot?,0
"Heat oil in a large skillet over medium-high heat. Add garlic and cook, stirring, until golden, about 2 minutes. Add beans and red pepper flakes; season with salt and pepper and toss to coat. Cook, tossing occasionally, until beans are crisp-tender and lightly browned, 8–10 minutes. Transfer beans to a platter and squeeze lemon over.",Do i have to do something with the beans?,0
"Light a grill or preheat a grill pan and oil the grates. Lightly brush both sides of the zucchini bread slices with oil, sprinkle with sugar, and grill over moderately high heat, turning once, until dark brown grill marks form on both sides, about 2 minutes per side.
Transfer the zucchini bread to plates and top with a dollop or two of mascarpone. Spoon the berries on top and serve.",Is a zucchini zucchini shaped like mascarpone?,0
"In a medium bowl, mix the scallion with the lime juice and let stand for 10 minutes. Add the anchovy and capers and mash slightly with a fork. Stir in the cilantro, tarragon, jalapeño and olive oil. Season with salt and serve.
The salsa verde can be refrigerated overnight.",Can you refrigerate the salsa verde?,0
"Put the softened butter in a bowl.
In a small saucepan, cook the chorizo over moderate heat until the fat just starts to render, about 2 minutes. Scrape the chorizo and fat into the butter. Add the lemon zest, lemon juice and parsley and use a fork to mix together well. Season with salt, if desired, and serve.
The chorizo-lemon butter can be refrigerated for up to 2 days. Bring to room temperature before serving.",Can you put the chorizo in the lemon butter?,0
"Spread melon pieces on a rimmed baking sheet in a single layer. Freeze until just hard, about 1 hour.
Transfer melon pieces to a food processor and add lime juice, sugar, thyme, 1/2 cup water and tequila, if desired. Pulse until smooth and slushy, scraping the sides of the bowl occasionally. Add water if you prefer a thinner consistency. Add lime juice and sugar to taste.
Divide among serving glasses and garnish with thyme sprigs. Serve immediately with spoons, or let melt slightly to serve as a drink",Do melons need to be frozen to make tequila?,0
"In a blender, puree hulled strawberries, simple syrup, lemon juice and rum until smooth. Strain through a fine-mesh sieve, pressing seeds to extract as much liquid as possible. Discard seeds. Add simple syrup to taste. Divide strawberry syrup among 4 tall glasses. Pour 4 ounces club soda into each glass and stir gently to combine. Divide strawberry wedges among glasses and top with ice cream. Serve immediately with long straws and spoons.",Do you have to shake the strawberries in your drink?,0
"Rinse 2 cups shortgrain white rice in a sieve set in a bowl, changing water as needed, until water is just slightly milky. Bring rice and 2 cups water to a boil in a medium saucepan. Reduce heat, cover, and simmer until water is absorbed and rice is tender, 8–10 minutes. Remove from heat; let stand 10 minutes.",Is okra the same as rice in the oven?,0
"In a large skillet, heat the olive oil. Add the onions, season lightly with salt and pepper and cook over moderate heat until they start to soften, about 5 minutes. Add the rosemary and continue cooking the onions until very soft and just starting to brown, about 10 minutes longer.
Add the balsamic vinegar and soy sauce and cook just until the liquid is mostly evaporated, about 1 minute. Remove the rosemary sprig and serve.",Is a lot of the soy sauce in the recipe?,0
"Purée 1 pound quartered rinsed husked tomatillos, 1/2 coarsely chopped medium onion, 1 smashed garlic clove, 1 coarsely chopped serrano chile (seeds removed if desired), and 1/4 cup fresh cilantro leaves with tender stems in a blender, adding water as needed, until smooth; season with salt. That's it!",Do you use canned tomatoes in the recipe?,0
"Heat oil in a medium saucepan over medium heat. Add tomatoes and garlic; season with salt, and cook, stirring often, until tomatoes release their juices, about 4 minutes.
Add cayenne and mint, if using, and cook, stirring often, until sauce is slightly thickened, about 5 minutes; season with salt. Let cool.",Is the sauce the same as chile sauce?,0
"Toast pine nuts in a dry small skillet over medium-low heat, tossing often, until golden brown, about 4 minutes. Immediately transfer to a plate.
Heat honey and rose water in a small saucepan over medium heat, stirring occasionally, until very runny, about 1 minute (do not let boil); let cool.
Serve yogurt and figs drizzled with warm honey mixture and topped with pine nuts.",Do you serve pine nuts on top of figs?,0
"Place bulgur in a large bowl and add 1 1/2 cups boiling water. Let soak until softened and water is absorbed, 40-45 minutes.
Toss bulgur, cabbage, onion, tomatoes, mint, oil, lemon juice, and Aleppo pepper in a large bowl to combine; season with salt.
Do Ahead: Tabbouleh (without oil and lemon juice) can be made 4 hours ahead. Toss with oil and lemon juice just before serving.",Is taber baklava the same as tabbouleh?,0
"Pack carrots, shallot, garlic, chiles, tarragon, peppercorns, and coriander seeds in a large heatproof jar.
Bring vinegar, sugar, salt, and 2 cups water to a boil in a medium saucepan, whisking to dissolve sugar and salt.
Pour pickling liquid over carrots to cover. Let cool; cover and chill at least 24 hours.
Do ahead: Carrots can be pickled 5 days ahead. Keep chilled.",Can you eat the whole carrots in the fridge?,0
"Preheat oven to 425°. Cut pastry into six 4"" squares, place on a parchment-lined baking sheet, and prick all over with a fork. Top with plums, leaving a 1/2"" border. Sprinkle with sugar; season with a few grinds of pepper.
Bake tarts, rotating pan halfway through, until edges of pastry are puffed and golden brown, 25-30 minutes. Drizzle with honey and sprinkle with salt just before serving.
Do ahead: Tarts can be baked 4 hours ahead. Keep at room temperature.",Do i make fig tarts ahead of time?,0
"Prepare grill for high heat; oil grate with vegetable oil. Toss squid with sesame oil in a large bowl; season with salt and pepper.
Grill squid, turning occasionally, until lightly charred and cooked through, about 3 minutes. Cut bodies crosswise into thin rings for serving, if desired.",Does a squid have to be cooked to eat?,0
"Pulse onions, cilantro, parsley, mint, cumin, paprika, allspice, red pepper flakes, and ras-el-hanout in a food processor until very finely chopped; season with salt. Place lamb in a large dish and rub with spice mixture. Cover and chill at least 2 hours.
Prepare grill for medium-high heat and oil grate. Grill lamb to desired doneness, about 3 minutes per side for medium-rare. Let rest at least 5 minutes before serving.
Do Ahead: Lamb can be marinated 12 hours ahead. Keep chilled.",Can you marinate lb of lamb ahead of time?,0
"Prepare grill for medium heat. Cut kernels from 1 corn cob and toss with shallot, chile, and lime juice in a large bowl; season with salt and pepper and set aside.
Brush remaining 3 ears of corn with 2 tablespoons oil and grill, turning occasionally, until very tender and charred in spots, 10-12 minutes. Let cool.
Cut kernels from cobs and add to reserved corn mixture along with cheese, cilantro, and remaining 2 tablespoons oil. Toss to combine; season with salt and pepper.",Is corn on the cobs brown on all sides?,0
"Mix lemon slices, grapefruit slices and juice, vermouth, Suze, pisco, and mint in a large pitcher or bowl and chill at least 4 hours. Add Vinho Verde to citrus mixture just before serving. Serve over ice.
Do ahead: Citrus mixture can be made 12 hours ahead. Keep chilled.",Do you need to boil the vermouth in a pitcher?,0
"Preheat oven to 450°. Toss potatoes with 1/4 cup oil on a rimmed baking sheet; season with salt and pepper. Roast, tossing once, until golden brown and tender, 30-35 minutes. Let cool slightly, then lightly flatten.
Meanwhile, whisk vinegar and mustard in a large bowl. Gradually whisk in remaining 1/4 cup oil until emulsified; season with salt and pepper. Add potatoes, jalapeño, and parsley and toss; season with salt and pepper.",Is the parsley in the potatoes in sacramento?,0
"Heat large skillet until very hot. In a bowl, toss half of the kimchi with the sugar and vinegar and add it to the skillet. Cook over high heat until the liquid is thickened and sticky and the kimchi is browned in spots, 5 to 6 minutes. Let cool slightly.
Scrape the caramelized kimchi back into to the bowl. Add the uncooked kimchi, then toss and serve.",Does the kimchi have to be cooked to make it sweet?,0
"Set aside 2 tablespoons chickpeas for serving. Process tahini, lemon juice, red pepper paste, pomegranate molasses (if using), and remaining chickpeas in a food processor, adding water as needed, until hummus is very smooth; season with salt.
Serve hummus drizzled with oil and topped with Aleppo pepper and reserved chickpeas, with pita bread alongside.",Is the hummus and tahini the same thing?,0
"Combine beet, chile (if using), and turnips in a 1-quart heatproof jar or container.
Bring vinegar, salt, sugar, and 1 1/2 cups water to a boil in a medium saucepan, stirring occasionally to dissolve sugar.
Pour pickling liquid over turnip mixture and let cool. Cover and chill at least 1 week before using.
Do ahead: Turnip mixture can be pickled 4 weeks ahead. Keep chilled.",Can you make pickled turnips ahead of time?,0
"Freeze brisket until frozen solid in the center, at least 8 hours.
Let brisket stand at room temperature 2 hours. Slice brisket 1/8"" thick.
Meanwhile, prepare grill for high heat; oil grate. Grill brisket until lightly charred, about 1 minute per side for medium-rare.",Does brisket have to be frozen?,0
"Soak wakame in a small bowl of cold water 20 minutes. Drain and squeeze wakame gently to remove excess water. Cut into 1-2"" pieces.
Meanwhile, bring vinegar, sugar, salt, peppercorns, and 2 cups water to a boil in a medium saucepan, whisking to dissolve sugar and salt. Let cool.
Combine wakame, cucumber, daikon, and pickling liquid in a medium bowl. Cover and chill at least 24 hours. Drain excess liquid just before serving.
Do ahead: Salad can be made 3 days ahead; keep chilled.",Can you make the wakame salad ahead of time?,0
"Combine strawberries, blueberries, and blackberries with sugar and cardamom in a small saucepan. Cook over low heat, stirring regularly, for 5-7 minutes, until berries are soft but not falling apart. Remove from heat and stir in coconut milk. Carefully pour warm berry mixture into a pitcher. Pour mix into molds, helping some of the berries along with a spoon so they're evenly distributed. Freeze at least 4 hours (insert sticks when partially frozen) and up to 1 month.",Is strawberry and blueberry mixture the same?,0
"To make the dressing, whisk together 3 tablespoons oil, lime juice, agave nectar, chile, and pepper to taste. Toss with strawberries and set aside.
Heat a large skillet over medium-high heat and add 1 tablespoon olive oil. When hot, add halloumi. Cook cheese for 2-3 minutes per side without disturbing, until a deep brown crust forms.
Remove cheese from skillet and spoon straw- berry mixture over slices of cheese. Top with mint and cilantro and serve immediately, while cheese is still warm.",Is the green salad the same as the strawberry dressing?,0
"In a small bowl, blend together butter, shallot, sage, chives, Sherry, hot sauce, salt, and pepper.
Light a grill. Put oysters, flat side up, over a hot fire and grill until oysters pop open, 2-3 minutes. As they open, carefully transfer to a plate, keeping juices in shell. Take off top shell, add a dab of butter mixture, and serve right away.",Is the oyster sauce and hot sauce the same thing?,0
"Preheat oven to 400°. Grease a rimmed baking sheet or line it with parchment paper.
In a large bowl, combine olive oil, sesame oil, soy sauce, vinegar, and Sriracha. Whisk well.
Gently add cauliflower and coat with marinade.
Arrange cauliflower on baking sheet and roast for 10 minutes. Turn cauliflower over and roast for another 10 minutes, or until tender.
Garnish with cilantro and serve",Does the cauliflower have to be roasted?,0
"Put oil in a large skillet over medium heat. Add mushrooms, sprinkle with 1/2 teaspoon salt, and cook, stirring occasionally, until they release their water and the pan begins to dry out again, 10-15 minutes. Add leeks and cook, stirring, until they soften a bit, 2-3 minutes. Add tarragon and stir until fragrant, about 30 seconds.",Is it necessary to add the tarragon to a pot?,0
"Prepare grill for medium heat. Season trout inside and out with Four Seasons Blend. Stuff with herbs and wrap with bacon.
Grill trout, turning, until bacon is crisp and a paring knife inserts easily into flesh and is warm when removed, 15-20 minutes. do ahead: Fish can be prepped 6 hours ahead. Cover and chill.",Is there such a thing as grilled fish?,0
"Prepare grill for direct-heat cooking over medium-hot charcoal (medium heat for gas).
If grilling with husk on: Oil grill rack; grill corn (covered only if using a gas grill), turning, until tender, 20-30 minutes. Let stand until cool enough to handle but still warm, 5-10 minutes.
If grilling without husk: Oil rack; grill corn (covered only if using a gas grill), turning, until browned and tender, about 10 minutes.",Does corn have to be cooked on a charcoal grill?,0
"Heat syrup in a 4-6-quart heavy pot over medium heat until large bubbles cover bottom, about 2 minutes. Gently stir in pork rinds with a wooden spoon until coated, then cook, stirring constantly, until caramelized, 2-3 minutes.
Remove from heat. Toss with cayenne and salt. Spread to cool on a rimmed baking sheet.",Does the pork rinds need to be coated in syrup?,0
"Grate beets and horseradish and mix together. Mix salt and sugar then spread generously on salmon filet. Spread beet and horseradish mixture on top of that. Scatter dill sprigs over the top, wrap in plastic wrap and refrigerate until cured, about 3 days.
When salmon feels firm, after about 3 days, remove toppings and discard. Gently rinse filet of remaining salt and sugar and pat dry. Slice very thinly to serve.",Is salmon the same as horseradish salmon?,0
"Pulse 8 ounces ginger, peeled and chopped, in a food processor to a coarse paste. Bring ginger and 6 cups water to a boil in a medium saucepan; reduce heat and simmer until reduced to 3 cups, 30–40 minutes. Strain into a large jar and mix in 1/2 cup lemon juice and 1/3 cup agave syrup or pure maple syrup; add more lemon juice or agave, if desired. Let cool; cover and chill.
Do ahead: Brew can be made 2 weeks ahead. Keep chilled.",Is lemon juice the same as lemongrass syrup?,0
"Toss 2 cups cooked barley (from about 2/3 cup dried), 1 thinly sliced fennel bulb, 2 thinly sliced small golden beets, 1/2 thinly sliced small red onion, 1/4 cup chopped toasted almonds, and 1/4 cup torn fresh mint in a large bowl with 1/4 cup olive oil and 3 tablespoons Sherry vinegar or red wine vinegar; season with salt and pepper.",Do you use raw barley in this recipe?,0
"Purée 1 1/2 pints blackberries, 1 cup simple syrup, 1/4 cup fresh lemon juice, and 2 tablespoons fresh tarragon leaves until smooth.
Strain through a fine-mesh sieve into a large measuring cup, divide among ice-pop molds, insert sticks, and freeze until solid, at least 6 hours.",Is ice cream the same as tarragon jus?,0
"Toss 2 cups fresh cooked shell beans (such as cannellini or cranberry) or one 14-ounce can cannellini beans or chickpeas, rinsed, 6 ounces green beans (trimmed, cut into 1"" pieces), 1/4 cup fresh parsley leaves with tender stems, 1/4 cup olive oil, 3 tablespoons chopped fresh chives, 2 tablespoons chopped capers, 1 tablespoon finely grated lemon zest, 2 tablespoons lemon juice, and 1/2 teaspoon Aleppo pepper or 1/4 teaspoon crushed red pepper flakes in a large bowl; season with salt and pepper.",Do shell beans need to be cooked to make green beans?,0
"Cook 1 trimmed bunch flat-leaf spinach in a pot of boiling salted water until wilted, about 30 seconds; drain and run under cold water. Drain well, squeeze out as much liquid as possible, and finely chop. Mix spinach with 1 thinly sliced scallion, 3/4 cup sour cream, and 2 tablespoon chopped fresh mint; season with salt and pepper. Let sit at room temperature at least 15 minutes.
Serve with crudités or pita chips.",Is there a difference between spinach and spinach?,0
"Combine 2 ounces strong cold-brew coffee and 1 ounce simple syrup in a cocktail shaker.
Fill shaker with ice and shake vigorously (this is important; you really want to agitate the coffee) until outside is frosty and drink is light and frothy, about 1 minute.
Strain into a small tumbler.",Is ice cold coffee and syrup the same thing?,0
"Puree 1 peeled large cucumber (10–12 ounces) with 1 cup simple syrup, 1/2 cup fresh lime juice, and 1 teaspoon finely grated peeled ginger until smooth.
Strain through a fine-mesh sieve into a large measuring cup, divide among ice-pop molds, insert sticks, and freeze until solid, at least 6 hours.",Is the frozen cucumber ice cream frozen?,0
"Blend 2 pitted dates, 1/2 cup vegetable oil, 1 teaspoon finely grated lime zest, and 1/4 cup lime juice in a blender until smooth; season with salt and pepper. Heat 1/4 cup vegetable oil in a medium saucepan over medium-high heat and cook 4 thinly sliced large shallots, stirring often, until golden brown and crisp, 5–7 minutes; drain on paper towels and season with salt. Toss 1 trimmed bunch flat-leaf spinach and 3/4 cup chopped dates with dressing. Top with shallots.",Is spinach and lime juice the same thing?,0
"Remove skin and seeds from half of a 3-pound cantaloupe. Purée flesh with 1/2 pint fresh raspberries, 1 cup simple syrup, 2 tablespoons fresh lemon juice, and 2 tablespoons unseasoned rice vinegar until smooth.
Strain through a fine-mesh sieve into a large measuring cup, divide among ice-pop molds, insert sticks, and freeze until solid, at least 6 hours.",Is there an ice cream in cantaloupe cans?,0
"Whisk mayonnaise, vinegar, honey, celery seeds, salt, and pepper in a large bowl to combine. Add green and red cabbage and carrots to dressing and toss to coat. Cover and chill until ready to serve.
Do ahead: Coleslaw can be made 8 hours ahead. Keep chilled.",Is there a difference between mayo and coleslaw?,0
"Toss onion and vinegar in a small bowl; let stand at least 1 hour to pickle.
Heat oil in a small skillet over medium-high heat. Working in 2 batches, fry capers until opened and crisp, about 30 seconds. Drain on paper towels.
Spread toasts with crème fraîche and season with salt and pepper. Top with smoked salmon, drained pickled red onion, fried capers, and chives; drizzle with oil.
Do ahead: Onion can be pickled 1 day ahead. Cover and chill.",Can i use pickles in a pickle sandwich?,0
"Heat 1 tablespoon oil in a large skillet over high heat. Season steak with salt and pepper and cook about 5 minutes per side for medium rare. Let steak rest 5 minutes.
Meanwhile, chop half of cilantro and toss with radishes, onions, chile, lime juice, and remaining 1 tablespoon oil in a medium bowl. Season radish salsa with salt and pepper.
Slice steak and serve on tortillas topped with radish salsa, queso fresco, and remaining cilantro.",Does the steak have to be done?,0
"Preheat oven to 350°. Toast hazelnuts on a rimmed baking sheet, tossing occasionally, until golden brown, 8-10 minutes. Let cool, then coarsely chop.
Combine almond milk, rice, sugar, salt, and 4 cups water in a large saucepan; scrape in vanilla seeds and add pod. Bring to a boil, reduce heat, and simmer, stirring occasionally, until rice is very tender and mixture resembles loose rice pudding or oatmeal, 60-70 minutes. Remove vanilla pod. Serve porridge topped with jam and hazelnuts.",Is rice pudding the same as hazelnut porridge?,0
"Combine the cashews, oil, lemon juice, yeast, mustard, garlic, salt, curry powder, and pepper in a food processor and add 1/4 cup plus 3 tbsp/75 ml warm water. Process until the mixture is very smooth, 2 to 3 minutes, scraping down the sides of the bowl once or twice.
Toss the romaine with 1/2 cup/120 ml of the dressing. Add more to taste if desired. Divide the lettuce among six plates, and top each with some of the croutons, avocado, hemp seeds, and capers. Serve immediately.",Is there a romaine in this salad?,0
"Bring a medium pot of water to a boil and cook tomatoes and garlic 2 minutes. Drain and rinse with cool water. Peel and core tomatoes.
In a food processor or blender, blend first seven ingredients until mostly smooth. Transfer tomato mixture to a mixing bowl and fold in cilantro and onion. Taste, adjust seasoning, and serve.",Do you add onion to tomato sauce?,0
"Bring a medium pot of water to a boil and cook tomatillos 6 minutes. Add garlic and cook with tomatillos for 2 minutes more. Drain and rinse with cool water.
Add tomatillos, garlic, chiles, lime, oil, salt, cumin, and cayenne to a blender or the bowl of a food processor and process until combined but slightly chunky. Add cilantro and onion and lightly pulse to combine. Texture should remain slightly chunky. Season with salt if necessary.
Salsa can be made 5 days ahead. Chill in a resealable container.",Is tomatillos and chiles the same thing?,0
"Toast 1/4 cup pistachios and 1 tablespoon pine nuts at 350° for 5 minutes; add 1 tablespoon sesame seeds, 1 teaspoon coriander seeds, and 1 teaspoon cumin seeds and toast until nuts are golden brown and spices are fragrant, about 5 minutes.
Let cool. Coarsely grind in a blender or food processor with 1 teaspoon kosher salt and 1/2 teaspoon freshly ground pepper. Serve breakfast radishes with olive oil and dukkah for dipping.",Is a radishe topped with cumin seeds?,0
"Tear 8 ounces burrata into pieces (or use bocconcini) and place on a platter.
Toss 2 thinly sliced watermelon radishes with 2 tablespoons olive oil and 2 teaspoons fresh lemon juice; season with salt and pepper.
Arrange radish mixture over burrata and drizzle with any remaining dressing.
Top with chopped chives and finely grated lemon zest.",Is there dressing in watermelon radishes and burrata?,0
"Cook 2 ounces chopped slab bacon in a medium skillet over medium heat until fat begins to render, about 3 minutes.
Add 3/4 pound halved (quartered if large) red radishes. Cook, tossing occasionally, until radishes are tender and bacon is crisp, 8–10 minutes.
Pour off all but 1 tablespoon. fat. Add 2 teaspoons apple cider vinegar and 1/2 teaspoon sugar. Toss with 1/4 cup parsley leaves; season with salt and pepper.",Is there an apple cider vinegar in the bacon?,0
"Heat 1 tablespoon oil in a large skillet over medium-high heat. Add runner beans and Swiss chard stems, season with salt and pepper, and cook, tossing often, until crisptender, about 5 minutes. Transfer runner bean mixture to a large bowl and toss with green beans, basil, vinegar, and remaining 2 tablespoons oil; season with salt, pepper, and more vinegar, if desired.",Are green beans the same as swiss chard?,0
"Rub steak with 2 tablespoons oil; season generously with salt and pepper. Let sit at room temperature 30 minutes.
Prepare a grill for medium-high heat; oil grill grate. Grill steak to desired doneness, 5–7 minutes per side for medium-rare. Let rest 5 minutes before slicing against the grain.
Meanwhile, toss parsley, Parmesan, lemon juice, and remaining 1 tablespoon oil in a medium bowl; season with salt, pepper, and more lemon juice, if desired. Serve steak topped with parsley-Parmesan salad.",Do you have to add lemon juice to the steak?,0
"Preheat oven to 350°. Toast hazelnuts on a rimmed baking sheet, tossing occasionally, until golden brown, 8–10 minutes. Let cool, then chop.
Meanwhile, toss rhubarb, sugar, Cointreau, and lemon juice in a medium bowl. Let sit until rhubarb is slightly softened and releases its juices, about 30 minutes. Toss with strawberries, mint, and hazelnuts.",Is hazelnuts the same as rhubarb?,0
"In a cocktail shaker, muddle the mint leaves with the bitters and lemon juice until the mint is slightly darkened but not completely crushed. Add the mint simple syrup and bourbon. Add about a half cup of ice and shake vigorously until well chilled, about 30 seconds.
Strain drink into a Champagne flute, top with sparkling wine, and garnish with a mint leaf.",Do you want to shake the mint in the mr amir?,0
"Combine potatoes, 1 cup vinegar, and 1 tablespoon kosher salt in a medium saucepan; add water to cover by 1"". Bring to a boil, reduce heat, and simmer until potatoes are tender, 20–25 minutes; drain and pat dry.
Heat butter in a large skillet over mediumhigh heat. Add potatoes; season with kosher salt and pepper. Cook, tossing occasionally, until golden brown and crisp, 8–10 minutes. Drizzle with remaining 2 tablespoons vinegar. Serve topped with chives and sea salt.",Do you brown the potatoes in the pan?,0
"Cut the avocado in half and remove the pit. Place the halves face up on a muffin tin so they won't tip over.
Pour the beaten egg into each hole (one egg fills two halves). Sprinkle with grated cheese, garlic powder, salt, and pepper.
Bake at 375° F for 15 to 20 minutes or until desired egg hardness.",Is there an avocado in a muffin tin?,0
"Slice the eggplant into 1/2-inch rounds and spread on an oiled baking sheet.
Sprinkle with olive oil and salt and roast at 400° F for 8 minutes on each side, or until golden.
Place a piece of Brie and fresh cilantro or basil on each eggplant round and fold like a mini taco.",Do they use an oxford knife to cut the eggplant?,0
"Bring water, sugar, and lemon juice to a boil in a 2- to 3-quart saucepan. Scrape seeds from vanilla bean into saucepan using tip of a paring knife and add pod. Bring to a boil, stirring until sugar has dissolved, then boil until reduced to about 1 cup, 8 to 10 minutes. Stir in Sambuca.
Transfer syrup to a bowl and let cool completely. Stir in strawberries and let stand at room temperature 30 minutes to 1 hour. Discard pod.",Does boiling the vanilla bean syrup boil?,0
"Preheat oven to 450°F with racks in upper and lower thirds. Oil 2 large rimmed baking sheets.
Toss potatoes, onions, carrots, and shallots with oil, 1 teaspoon salt, and 1/2 teaspoon pepper in a large bowl. Divide vegetable mixture between baking sheets.
Roast vegetables, stirring occasionally and switching position of sheets halfway through, until vegetables are tender and golden, about 1 hour.",Do you have to do a little roasting in orlando?,0
"Bring milk, cream, and salt to a boil in a medium saucepan. Remove from heat. Add lemon juice; stir gently until mixture starts to curdle. Let stand 5 minutes.
Pour mixture into a fine-mesh sieve lined with 2 layers of cheesecloth set over a medium bowl. Chill until cheese is spreadable, at least 20 minutes and up to 12 hours (the longer it strains, the thicker it will be).
Cover and chill cheese up to 3 days.",Does it have to be cold for it to spread?,0
"Mix crème fraîche and horseradish in a small bowl; season with salt and pepper.
Toss onion with vinegar in a large bowl; let sit 5 minutes to soften. Add oil and pea shoots and toss to combine; season with salt and pepper.
Spoon crème fraîche mixture onto plates and top with pea shoot mixture, smoked trout, and flowers, if using; season with pepper.",Is horseradish and onion the same thing?,0
"Bring vinegar, sugar, and salt to a boil in a small saucepan. Remove from heat and add vegetables; let sit until just tender, about 10 minutes. Drain.
Whisk oil, lemon juice, and vinegar in a small bowl; season vinaigrette with salt, pepper, and more lemon juice, if desired.
Toss vinaigrette, greens, and herbs in a large bowl. Add pickled vegetables to salad; season with salt and pepper and toss to combine.",Is the lemon juice in the vinaigrette?,0
"1. Arrange the cucumber, potato and pepper slices, and the pitted olives on a serving plate or in a dish.
2. Season with salt, if you like. (Olives tend to be very salty so you may not wish to add any extra salt.)
3. Sprinkle the garlic, onions, olive oil, vinegar, and lemon juice over the salad. Chill for at least 1 hour. Before serving, sprinkle with the chopped mint leaves and cilantro leaves.",Can you eat the whole kale salad without the olives?,0
